"pcon24","A_n","B_n","C_n","D_n","E_n","F_n","G_n","number_of_epcs","A_pct","B_pct","C_pct","D_pct","E_pct","F_pct","G_pct","ABC_n","ABC_pct","DEFG_n","DEFG_pct"
"E14001569",348,4563,7858,11613,6383,2029,603,33397,0.0104200976135581,0.136629038536395,0.235290594963619,0.34772584363865,0.191124951342935,0.0607539599365212,0.0180555139683205,12769,0.382339731113573,20628,0.617660268886427
"E14001570",166,7145,8140,10515,5420,1554,448,33388,0.00497184617227747,0.213999041571822,0.243800167724931,0.314933509045166,0.162333772612915,0.0465436683838505,0.013417994489038,15451,0.462771055469031,17937,0.537228944530969
"E14001571",189,6596,16034,15315,4069,629,170,43002,0.00439514441188782,0.153388214501651,0.372866378307986,0.356146225756942,0.0946235058834473,0.0146272266406214,0.00395330449746523,22819,0.530649737221525,20183,0.469350262778475
"E14001572",549,5416,8497,11425,5460,1614,463,33424,0.0164253231211106,0.162039253231211,0.25421852561034,0.34182024892293,0.163355672570608,0.0482886548587841,0.0138523216850168,14462,0.432683101962662,18962,0.567316898037338
"E14001573",71,5399,21106,14418,3002,495,66,44557,0.00159346455102453,0.121170635365936,0.473685391745405,0.323585519671432,0.06737437439684,0.0111093655317907,0.0014812487375721,26576,0.596449491662365,17981,0.403550508337635
"E14001574",128,3437,12573,14540,4616,746,235,36275,0.00352860096485183,0.0947484493452791,0.346602343211578,0.400827015851137,0.127250172294969,0.0205651274982771,0.00647829083390765,16138,0.444879393521709,20137,0.555120606478291
"E14001575",223,4867,11873,12368,6866,2268,708,39173,0.0056926965001404,0.124243739310239,0.303091415005233,0.315727669568325,0.175273785515534,0.0578970209072575,0.0180736731932709,16963,0.433027850815613,22210,0.566972149184387
"E14001576",40,17867,20496,15439,3089,314,116,57361,0.000697337912518959,0.311483412074406,0.357315946374715,0.269155000784505,0.0538519202942766,0.00547410261327383,0.00202227994630498,38403,0.669496696361639,18958,0.330503303638361
"E14001577",87,4127,13107,14094,4203,1091,369,37078,0.00234640487620692,0.111305895679379,0.353498031177518,0.38011758994552,0.113355628674686,0.0294244565510545,0.00995199309563623,17321,0.467150331733103,19757,0.532849668266897
"E14001578",223,6479,15335,16522,6713,1587,327,47187,0.00472587789009685,0.137304766143217,0.324983575984911,0.350138809417848,0.142263759086189,0.0336321444465637,0.00692987475363977,22037,0.467014220018225,25149,0.532964587704241
"E14001579",818,6047,9280,12205,6772,2135,623,37880,0.0215945089757128,0.159635691657867,0.244984160506864,0.322201689545935,0.178775079197466,0.0563621964097149,0.0164466737064414,16145,0.426214361140444,21735,0.573785638859556
"E14001580",253,3528,9874,14265,8289,3440,1120,40769,0.00620569550393681,0.0865363388849371,0.242193823738625,0.349898206970983,0.203316245186294,0.0843778361009591,0.0274718536142657,13655,0.334935858127499,27114,0.665064141872501
"E14001581",520,5336,15214,14142,5096,829,228,41365,0.0125710141423909,0.128997945122688,0.367798863773722,0.341883234618639,0.123195938595431,0.0200410975462347,0.00551190620089448,21070,0.509367823038801,20295,0.490632176961199
"E14001582",336,5551,8180,12419,5211,1507,399,33603,0.00999910722256941,0.165193583906199,0.243430646073267,0.369580097015147,0.155075439692885,0.0448471862631313,0.0118739398268012,14067,0.418623337202036,19536,0.581376662797964
"E14001583",80,3205,9989,15357,5225,1236,473,35565,0.00224940250246028,0.0901166877548151,0.280866019963447,0.431800927878532,0.146914100941937,0.0347532686630114,0.0132995922957964,13274,0.373232110220723,22291,0.626767889779277
"E14001584",134,4167,13266,11416,3234,567,182,32966,0.00406479403021295,0.1264029606261,0.402414608991082,0.346296183947097,0.0981010738336468,0.0171995389188861,0.00552083965297579,17567,0.532882363647394,15399,0.467117636352606
"E14001585",70,4442,12522,15646,4523,798,180,38181,0.00183337261988947,0.116340588250701,0.3279641706608,0.409784971582724,0.118462062282287,0.02090044786674,0.00471438673685865,17034,0.44613813153139,21147,0.55386186846861
"E14001586",117,4339,14732,17815,6647,1016,243,44909,0.00260526843171747,0.0966176044890779,0.32804114988087,0.396691086419203,0.148010421073727,0.022623527577991,0.00541094212741321,19188,0.427264022801666,25721,0.572735977198334
"E14001587",304,5399,13228,12765,4504,1145,272,37617,0.00808145253475822,0.143525533668288,0.351649520163756,0.339341255283515,0.119733099396549,0.0304383656325597,0.00723077332057315,18931,0.503256506366802,18686,0.496743493633198
"E14001588",97,3944,14408,14549,5204,834,170,39206,0.00247411110544304,0.100596847421313,0.367494771208489,0.371091159516401,0.132734785492017,0.021272254246799,0.00433607100953936,18449,0.470565729735245,20757,0.529434270264755
"E14001589",48,1927,8023,13525,5075,918,213,29729,0.00161458508527027,0.0648188637357462,0.269871169565071,0.454942984964176,0.170708735578055,0.030878939755794,0.00716472131588684,9998,0.336304618386088,19731,0.663695381613912
"E14001590",147,7793,10636,11669,4701,1204,254,36404,0.00403801780024173,0.214069882430502,0.292165696077354,0.320541698714427,0.1291341610812,0.0330732886495989,0.00697725524667619,18576,0.510273596308098,17828,0.489726403691902
"E14001591",204,9065,13270,10907,4216,1130,264,39056,0.00522326915198689,0.23210262187628,0.339768537484637,0.279265669807456,0.107947562474396,0.0289328144203195,0.00675952478492421,22539,0.577094428512904,16517,0.422905571487095
"E14001592",167,5175,14786,14635,4185,669,110,39727,0.00420369018551615,0.130264052155964,0.372190198102046,0.368389256676819,0.105343972613084,0.0168399325395827,0.00276889772698668,20128,0.506657940443527,19599,0.493342059556473
"E14001593",203,7221,11898,11966,3279,515,117,35199,0.00576720929571863,0.205147873519134,0.33802096650473,0.339952839569306,0.0931560555697605,0.0146310974743601,0.00332395806699054,19322,0.548936049319583,15877,0.451063950680417
"E14001594",349,3278,11664,13867,3913,659,177,33908,0.0102925563288899,0.0966733514214935,0.343989618968975,0.408959537572254,0.115400495458299,0.0194349416067005,0.0052200070779757,15291,0.450955526719358,18616,0.549014981715229
"E14001595",191,4790,14998,15247,4743,755,255,40979,0.00466092388784499,0.116889138339149,0.365992337538739,0.372068620512946,0.115742209424339,0.0184240708655653,0.00622269943141609,19979,0.487542399765734,21000,0.512457600234266
"E14001596",98,1592,11622,16950,7964,1554,372,40152,0.00244072524407252,0.0396493325363618,0.289450089659295,0.422145845786013,0.198346284120343,0.0387029288702929,0.00926479378362224,13312,0.331540147439729,26840,0.668459852560271
"E14001597",103,4549,14347,15711,5496,809,249,41264,0.00249612252811167,0.110241372625048,0.347688057386584,0.380743505234587,0.133191159364095,0.0196054672353625,0.00603431562621171,18999,0.460425552539744,22265,0.539574447460256
"E14001598",46,4601,15866,15569,4762,701,173,41718,0.0011026415456158,0.110288125029963,0.38031545136392,0.373196222254183,0.114147370439618,0.0168032983364495,0.00414689103025073,20513,0.491706217939499,21205,0.508293782060501
"E14001599",206,5097,12529,17087,6313,1044,218,42494,0.00484774321080623,0.119946345366405,0.294841624699958,0.402103826422554,0.148562149950581,0.0245681743304937,0.00513013601920271,17832,0.419635713277169,24662,0.580364286722831
"E14001600",155,5239,15357,15180,5494,956,225,42606,0.00363798526029198,0.122963901797869,0.36044219124067,0.356287846782143,0.128948974322865,0.022438154250575,0.00528094634558513,20751,0.487044078298831,21855,0.512955921701169
"E14001601",163,3762,10814,14669,5720,1189,349,36666,0.00444553537337043,0.102601865488463,0.294932635138821,0.400070910380189,0.156002836415208,0.0324278623247695,0.00951835487917962,14739,0.401980036000655,21927,0.598019963999345
"E14001602",157,3276,22339,19181,4290,681,147,50071,0.00313554752251802,0.0654270935271914,0.446146472009746,0.383076032034511,0.0856783367617982,0.0136006870244253,0.00293583111980987,25772,0.514709113059456,24299,0.485290886940544
"E14001603",247,5040,14835,13936,5470,1572,470,41570,0.00594178494106327,0.121241279769064,0.356867933605966,0.335241760885254,0.131585277844599,0.0378157324993986,0.0113062304546548,20122,0.484050998316093,21448,0.515949001683907
"E14001604",171,3628,15753,17975,4563,623,177,42890,0.0039869433434367,0.0845884821636745,0.3672884122173,0.419095360223828,0.106388435532758,0.0145255304266729,0.00412683609232921,19552,0.455863837724411,23338,0.544136162275589
"E14001605",223,2922,10040,13926,3035,482,121,30749,0.00725226836645094,0.0950274805684738,0.326514683404338,0.452892777000878,0.098702396825913,0.015675306514033,0.00393508731991284,13185,0.428794432339263,17564,0.571205567660737
"W07000081",192,1793,12483,13203,4841,881,218,33611,0.00571241557823332,0.0533456308946476,0.371396269078575,0.39281782749695,0.144030228199101,0.0262116568980393,0.00648597185445241,14468,0.430454315551456,19143,0.569545684448544
"W07000082",269,5057,11745,12896,4006,836,282,35091,0.00766578324926619,0.144111025619105,0.334701205437292,0.367501638596791,0.114160326009518,0.0238237724772734,0.00803624861075489,17071,0.486478014305662,18020,0.513521985694338
"W07000083",334,2801,9330,13879,6750,2348,1221,36663,0.00911000190928184,0.0763985489458037,0.254479993453891,0.378556037421924,0.184109320022911,0.064042767913155,0.0333033303330333,12465,0.339988544308976,24198,0.660011455691024
"W07000084",148,1962,10579,14575,5186,748,194,33393,0.0044320666007846,0.0587548288563471,0.316802922768245,0.436468720989429,0.155302009403168,0.022399904171533,0.00580960081454197,12689,0.379989818225377,20703,0.619980235378672
"W07000085",202,2241,8792,11904,6726,2801,1079,33745,0.00598607201066825,0.0664098384945918,0.260542302563343,0.352763372351459,0.19931841754334,0.083004889613276,0.031975107423322,11235,0.332938213068603,22510,0.667061786931397
"W07000086",225,4997,11518,11579,3700,661,178,32858,0.00684764745267515,0.152078641426745,0.35053868159961,0.352395154909002,0.112605758110658,0.0201168665165257,0.00541724998478301,16740,0.509464970479031,16118,0.490535029520969
"W07000087",434,2402,7727,11477,7533,3483,1473,34529,0.0125691447768542,0.069564713718903,0.22378290712155,0.33238726867271,0.21816444148397,0.100871731008717,0.0426597932172956,10563,0.305916765617307,23966,0.694083234382693
"W07000088",258,2566,12140,12996,3984,630,134,32708,0.00788797847621377,0.0784517549223432,0.371163018221842,0.39733398556928,0.121805062981534,0.0192613427907546,0.00409685703803351,14964,0.457502751620399,17744,0.542497248379601
"W07000089",401,3239,16873,16873,4832,576,158,42952,0.00933600298007078,0.0754097597317936,0.3928338610542,0.3928338610542,0.112497671819706,0.0134103184950643,0.00367852486496554,20513,0.477579623766064,22439,0.522420376233936
"W07000090",121,3954,11296,12860,3396,432,113,32172,0.00376103443988561,0.12290190227527,0.351112768867338,0.399726470222554,0.105557627750839,0.0134278254382693,0.00351237100584359,15371,0.477775705582494,16801,0.522224294417506
"W07000091",262,7428,18841,15726,4468,587,174,47486,0.00551741565935223,0.156425051594154,0.396769574190288,0.331171292591501,0.0940908899465105,0.0123615381375563,0.0036642378806385,26531,0.558712041443794,20955,0.441287958556206
"W07000092",111,4619,14958,14916,4277,625,151,39657,0.00279900143732506,0.116473762513554,0.377184355851426,0.376125274226492,0.107849812139093,0.0157601432281817,0.00380765060392869,19688,0.496457119802305,19969,0.503542880197695
"W07000093",393,2499,7507,11066,9017,3890,1817,36189,0.0108596534858659,0.0690541324711929,0.207438724474288,0.305783525380641,0.249164110641355,0.107491226615822,0.0502086269308353,10399,0.287352510431347,25790,0.712647489568653
"W07000094",457,3149,8490,12712,6367,2337,940,34452,0.0132648322303495,0.0914025310577035,0.246429815395333,0.368977127597817,0.184807848600952,0.0678335074886799,0.0272843376291652,12096,0.351097178683386,22356,0.648902821316614
"W07000095",228,3242,11269,18049,6931,1603,642,41964,0.00543322848155562,0.077256696215804,0.268539700695835,0.430106758173673,0.165165379849395,0.0381994090172529,0.0152988275664856,14739,0.351229625393194,27225,0.648770374606806
"W07000096",293,1525,6636,11386,8975,5269,2598,36682,0.00798756883485088,0.0415735237991385,0.180906166512186,0.310397470148847,0.244670410555586,0.143639932391909,0.0708249277574832,8454,0.230467259146175,28228,0.769532740853825
"W07000097",232,2803,9721,12443,5195,1423,407,32224,0.00719960278053625,0.0869848560079444,0.30166956305859,0.386140764647468,0.161215243296922,0.044159632571996,0.0126303376365442,12756,0.395854021847071,19468,0.60414597815293
"W07000098",313,3487,8494,12071,5751,1664,562,32342,0.00967781831673984,0.107816461567003,0.262630635087502,0.373229855914909,0.177818316739843,0.0514501267701441,0.0173767856038588,12294,0.380124914971245,20048,0.619875085028755
"W07000099",199,2695,13330,15976,4953,857,234,38244,0.00520343060349336,0.0704685702332392,0.348551406756615,0.417738730258341,0.129510511452777,0.0224087438552453,0.00611860684028867,16224,0.424223407593348,22020,0.575776592406652
"W07000100",511,3921,11075,13835,6919,2469,923,39653,0.0128867929286561,0.0988828083625451,0.27929790936373,0.348901722442186,0.174488689380375,0.0622651501777923,0.0232769273447154,15507,0.391067510654932,24146,0.608932489345068
"W07000101",287,4734,11651,10688,4437,1399,505,33701,0.00851606777246966,0.140470609180736,0.345716744310258,0.317141924571971,0.131657814308181,0.0415121213020385,0.0149847185543456,16672,0.494703421263464,17029,0.505296578736536
"W07000102",448,2377,10264,11556,5963,2599,1335,34542,0.012969718024434,0.0688147762144636,0.297145504024087,0.334549244398124,0.172630420936831,0.0752417346997858,0.0386486017022755,13089,0.378929998262984,21453,0.621070001737016
"W07000103",265,3436,12072,12515,4835,959,219,34301,0.00772572228214921,0.100172006647037,0.351943092038133,0.364858167400367,0.140957989562986,0.0279583685606834,0.00638465350864406,15773,0.459840820967319,18528,0.540159179032681
"W07000104",297,6805,15118,16319,5085,708,208,44540,0.00666816344858554,0.152784014369106,0.339425235743152,0.366389762011675,0.114167040862146,0.0158958239784463,0.00466995958688819,22220,0.498877413560844,22320,0.501122586439156
"W07000105",110,3761,12995,12827,4055,636,162,34546,0.00318416025010131,0.1088693336421,0.376165113182423,0.371302032073178,0.11737972558328,0.0184102356278585,0.0046893996410583,16866,0.488218607074625,17680,0.511781392925375
"W07000106",218,3712,11329,15442,5030,748,165,36644,0.00594913219080886,0.101298984826984,0.309163846741622,0.42140596004803,0.137266673943893,0.0204126187097478,0.00450278353891497,15259,0.416411963759415,21385,0.583588036240585
"W07000107",208,1436,9119,16918,6838,1139,340,35998,0.00577809878326574,0.0398911050613923,0.25331962886827,0.469970553919662,0.189954997499861,0.0316406467025946,0.00944496916495361,10763,0.298988832712929,25235,0.701011167287071
"W07000108",88,3465,13950,17423,6619,1043,223,42811,0.0020555464717012,0.0809371423232347,0.325850832729906,0.406974842914204,0.154609796547616,0.0243628973861858,0.0052089416271519,17503,0.408843521524842,25308,0.591156478475158
"W07000109",165,3758,12504,11788,3290,464,107,32076,0.0051440329218107,0.117159246788876,0.389824167601945,0.367502182316997,0.102568898865195,0.0144656440952737,0.00333582740990148,16427,0.512127447312632,15649,0.487872552687367
"W07000110",311,5498,11824,13365,4189,936,249,36372,0.00855053337732322,0.151160233146376,0.325085230397009,0.367452985813263,0.115171010667546,0.0257340811613329,0.00684592543714946,17633,0.484795996920708,18739,0.515204003079292
"W07000111",171,3009,12226,12765,4023,899,325,33418,0.00511700281285535,0.0900412951104195,0.365850739122628,0.381979771380693,0.12038422407086,0.0269016697588126,0.00972529774373092,15406,0.461009037045903,18012,0.538990962954097
"W07000112",418,2194,7263,9430,6244,2922,1412,29883,0.0139878860890807,0.0734196700465147,0.243047886758358,0.315564033062276,0.208948231435933,0.0977813472542917,0.0472509453535455,9875,0.330455442893953,20008,0.669544557106047
,1423,26213,23838,13528,5303,1671,898,72875,0.0195265866209262,0.359698113207547,0.327108061749571,0.185632933104631,0.0727684391080617,0.0229296740994854,0.0123224699828473,51474,0.706332761578045,21400,0.293653516295026
