"msoa21","A_n","B_n","C_n","D_n","E_n","F_n","G_n","number_of_epcs","A_pct","B_pct","C_pct","D_pct","E_pct","F_pct","G_pct","ABC_n","ABC_pct","DEFG_n","DEFG_pct"
"E02006750",4,209,1003,966,241,31,13,2467,0.0016214025131739,0.084718281313336,0.406566680178354,0.391568706931496,0.0976895014187272,0.0125658694770977,0.00526955816781516,1216,0.492906364004864,1251,0.507093635995136
"E02006751",6,67,778,1004,278,42,9,2184,0.00274725274725275,0.0306776556776557,0.356227106227106,0.45970695970696,0.127289377289377,0.0192307692307692,0.00412087912087912,851,0.389652014652015,1333,0.610347985347985
"E02006752",44,855,568,1055,164,18,5,2709,0.0162421557770395,0.315614617940199,0.209671465485419,0.389442598744924,0.0605389442598745,0.00664451827242525,0.00184569952011812,1467,0.541528239202658,1242,0.458471760797342
"E02006753",20,529,467,736,353,162,48,2315,0.00863930885529158,0.228509719222462,0.201727861771058,0.31792656587473,0.152483801295896,0.0699784017278618,0.0207343412526998,1016,0.438876889848812,1299,0.561123110151188
"E02006754",15,104,316,483,515,201,68,1702,0.00881316098707403,0.0611045828437133,0.18566392479436,0.283783783783784,0.302585193889542,0.118096357226792,0.0399529964747356,435,0.255581668625147,1267,0.744418331374853
"E02006755",10,184,342,622,392,148,37,1735,0.00576368876080692,0.106051873198847,0.197118155619597,0.35850144092219,0.225936599423631,0.0853025936599424,0.0213256484149856,536,0.308933717579251,1199,0.691066282420749
"E02006756",23,989,421,669,283,118,38,2541,0.00905155450609996,0.389216843762298,0.165682802046438,0.263282172373081,0.111373475009839,0.0464384100747737,0.0149547422274695,1433,0.563951200314837,1108,0.436048799685163
"E02006757",32,246,450,833,477,149,43,2230,0.0143497757847534,0.110313901345291,0.201793721973094,0.373542600896861,0.21390134529148,0.0668161434977578,0.0192825112107623,728,0.326457399103139,1502,0.673542600896861
"E02006758",115,596,590,684,308,83,22,2398,0.0479566305254379,0.248540450375313,0.24603836530442,0.285237698081735,0.128440366972477,0.0346121768140117,0.00917431192660551,1301,0.542535446205171,1097,0.457464553794829
"E02006759",157,993,1098,1171,394,44,16,3873,0.0405370513813581,0.256390395042603,0.283501161890008,0.302349599793442,0.101729925122644,0.0113607022979602,0.00413116447198554,2248,0.580428608313968,1625,0.419571391686031
"E02006760",23,716,829,1108,449,80,24,3229,0.00712294828120161,0.221740476927841,0.256735831526788,0.343140291111799,0.139052338185197,0.0247754722824404,0.00743264168473212,1568,0.485599256735831,1661,0.514400743264169
"E02006761",1,391,1382,1059,379,57,27,3296,0.000303398058252427,0.118628640776699,0.419296116504854,0.32129854368932,0.11498786407767,0.0172936893203883,0.00819174757281553,1774,0.538228155339806,1522,0.461771844660194
"E02006762",61,1025,753,810,288,56,8,3001,0.020326557814062,0.341552815728091,0.250916361212929,0.269910029990003,0.0959680106631123,0.0186604465178274,0.00266577807397534,1839,0.612795734755082,1162,0.387204265244918
"E02006763",48,869,974,973,254,44,12,3174,0.0151228733459357,0.273787019533711,0.306868304977946,0.306553245116572,0.0800252047889099,0.0138626339004411,0.00378071833648393,1891,0.595778197857593,1283,0.404221802142407
"E02006764",4,228,941,813,157,20,3,2166,0.00184672206832872,0.105263157894737,0.434441366574331,0.375346260387812,0.0724838411819021,0.00923361034164358,0.00138504155124654,1173,0.541551246537396,993,0.458448753462604
"E02006765",8,245,711,909,467,129,35,2504,0.00319488817891374,0.0978434504792332,0.283945686900958,0.363019169329073,0.186501597444089,0.051517571884984,0.0139776357827476,964,0.384984025559105,1540,0.615015974440895
"E02006766",15,197,471,830,637,201,55,2406,0.00623441396508728,0.0818786367414796,0.195760598503741,0.344970906068163,0.264754779717373,0.0835411471321696,0.0228595178719867,683,0.283873649210308,1723,0.716126350789692
"E02006767",55,788,808,1151,540,173,67,3582,0.0153545505304299,0.21998883305416,0.225572305974316,0.321328866554997,0.150753768844221,0.0482970407593523,0.0187046342825237,1651,0.460915689558906,1931,0.539084310441094
"E02006768",0,93,595,996,275,40,11,2010,0,0.0462686567164179,0.296019900497512,0.495522388059702,0.13681592039801,0.0199004975124378,0.0054726368159204,688,0.34228855721393,1322,0.65771144278607
"E02006769",15,99,455,1043,520,94,28,2254,0.00665483584738243,0.043921916592724,0.201863354037267,0.462732919254658,0.230700976042591,0.0417036379769299,0.0124223602484472,569,0.252440106477374,1685,0.747559893522626
"E02006770",1,577,1766,1059,478,55,16,3952,0.000253036437246964,0.146002024291498,0.446862348178138,0.267965587044534,0.120951417004049,0.013917004048583,0.00404858299595142,2344,0.593117408906883,1608,0.406882591093117
"E02006771",30,161,585,888,401,132,54,2251,0.0133274100399822,0.0715237672145713,0.259884495779654,0.394491337183474,0.178143047534429,0.0586406041759218,0.023989338071968,776,0.344735673034207,1475,0.655264326965793
"E02006772",0,152,656,1094,355,50,13,2320,0,0.0655172413793104,0.282758620689655,0.471551724137931,0.15301724137931,0.021551724137931,0.00560344827586207,808,0.348275862068966,1512,0.651724137931035
"E02006773",2,221,966,1469,570,87,8,3323,0.000601865783930184,0.0665061691242853,0.290701173638279,0.44207041829672,0.171531748420102,0.026181161600963,0.00240746313572073,1189,0.357809208546494,2134,0.642190791453506
"E02006774",19,124,743,1243,679,95,24,2927,0.00649128800819952,0.0423641954219337,0.253843525794329,0.424666894431158,0.231978134608814,0.0324564400409976,0.00819952169456782,886,0.302699009224462,2041,0.697300990775538
"E02006775",2,591,754,852,198,36,10,2443,0.000818665575112567,0.241915677445763,0.308636921817438,0.348751534997953,0.0810478919361441,0.0147359803520262,0.00409332787556283,1347,0.551371264838314,1096,0.448628735161686
"E02006776",7,28,857,984,161,17,2,2056,0.00340466926070039,0.0136186770428016,0.416828793774319,0.478599221789883,0.0783073929961089,0.00826848249027237,0.000972762645914397,892,0.433852140077821,1164,0.566147859922179
"E02006777",7,102,387,936,533,201,70,2236,0.00313059033989267,0.0456171735241503,0.173076923076923,0.418604651162791,0.238372093023256,0.0898926654740608,0.0313059033989267,496,0.221824686940966,1740,0.778175313059034
"E02006778",5,333,494,1017,397,65,9,2320,0.0021551724137931,0.143534482758621,0.212931034482759,0.438362068965517,0.171120689655172,0.0280172413793103,0.00387931034482759,832,0.358620689655172,1488,0.641379310344828
"E02006779",16,423,1080,1113,387,102,33,3154,0.00507292327203551,0.134115409004439,0.342422320862397,0.35288522511097,0.122701331642359,0.0323398858592264,0.0104629042485732,1519,0.481610653138871,1635,0.518389346861129
"E02006780",4,70,669,827,227,43,4,1844,0.00216919739696312,0.0379609544468547,0.362798264642082,0.448481561822126,0.123101952277657,0.0233188720173536,0.00216919739696312,743,0.4029284164859,1101,0.5970715835141
"E02006781",3,31,104,251,265,194,149,997,0.00300902708124373,0.0310932798395186,0.104312938816449,0.251755265797392,0.26579739217653,0.194583751253761,0.149448345035105,138,0.138415245737212,859,0.861584754262788
"E02006782",44,166,667,1141,452,63,13,2546,0.0172820109976434,0.0652003142183818,0.261979575805185,0.44815396700707,0.177533385703064,0.0247446975648075,0.00510604870384918,877,0.34446190102121,1669,0.65553809897879
"E02006783",0,12,863,1062,227,24,9,2197,0,0.0054619936276741,0.392808375056896,0.483386436049158,0.103322712790168,0.0109239872553482,0.00409649522075558,875,0.39827036868457,1322,0.60172963131543
"E02006784",0,207,1039,1009,276,37,10,2578,0,0.0802948021722265,0.403025601241272,0.391388673390225,0.107059736229635,0.0143522110162917,0.00387897595034911,1246,0.483320403413499,1332,0.516679596586501
"E02006785",3,68,481,1094,309,46,11,2012,0.00149105367793241,0.0337972166998012,0.239065606361829,0.543737574552684,0.153578528827038,0.0228628230616302,0.00546719681908549,552,0.274353876739563,1460,0.725646123260437
"E02006786",4,203,777,1143,319,35,8,2489,0.00160707111289675,0.0815588589795098,0.312173563680193,0.459220570510245,0.128163921253515,0.0140618722378465,0.00321414222579349,984,0.395339493772599,1505,0.604660506227401
"E02006787",0,70,619,1152,475,53,11,2380,0,0.0294117647058824,0.260084033613445,0.484033613445378,0.199579831932773,0.0222689075630252,0.0046218487394958,689,0.289495798319328,1691,0.710504201680672
"E02006788",0,131,654,1146,329,25,18,2303,0,0.0568823273990447,0.283977420755536,0.49761181068172,0.142857142857143,0.0108554059921841,0.00781589231437256,785,0.340859748154581,1518,0.659140251845419
"E02006789",4,185,713,727,278,57,18,1982,0.00201816347124117,0.0933400605449041,0.359737638748739,0.366801210898083,0.140262361251261,0.0287588294651867,0.00908173562058527,902,0.455095862764884,1080,0.544904137235116
"E02006790",17,232,636,987,401,102,25,2400,0.00708333333333333,0.0966666666666667,0.265,0.41125,0.167083333333333,0.0425,0.0104166666666667,885,0.36875,1515,0.63125
"E02006791",0,454,1202,1406,399,46,15,3522,0,0.128904031800114,0.341283361726292,0.399204997160704,0.113287904599659,0.013060760931289,0.00425894378194208,1656,0.470187393526405,1866,0.529812606473595
"E02006792",8,501,1608,1725,584,85,26,4537,0.00176327970024245,0.110425391227683,0.354419219748733,0.380207185364778,0.128719418117699,0.018734846815076,0.00573065902578797,2117,0.466607890676659,2420,0.533392109323341
"E02006793",0,493,1383,1301,364,36,11,3588,0,0.137402452619844,0.385451505016722,0.362597547380156,0.101449275362319,0.0100334448160535,0.00306577480490524,1876,0.522853957636566,1712,0.477146042363434
"E02006794",0,509,1755,1229,348,22,15,3878,0,0.131253223310985,0.452552862300155,0.31691593604951,0.0897369778236204,0.00567302733367715,0.0038679731820526,2264,0.58380608561114,1614,0.41619391438886
"E02006795",0,15,545,1067,323,35,9,1994,0,0.00752256770310933,0.273319959879639,0.535105315947843,0.161985957873621,0.0175526579739218,0.0045135406218656,560,0.280842527582748,1434,0.719157472417252
"E02006796",5,425,846,1394,487,66,12,3235,0.00154559505409583,0.131375579598145,0.261514683153014,0.430911901081917,0.150540958268934,0.0204018547140649,0.00370942812982998,1276,0.394435857805255,1959,0.605564142194745
"E02006798",1,1100,1686,1056,211,26,10,4090,0.000244498777506112,0.268948655256724,0.412224938875306,0.258190709046455,0.0515892420537897,0.00635696821515892,0.00244498777506112,2787,0.681418092909535,1303,0.318581907090465
"E02006799",3,322,800,1718,456,28,14,3341,0.000897934750074828,0.0963783298413649,0.239449266686621,0.514217300209518,0.136486082011374,0.00838072433403173,0.00419036216701586,1125,0.33672553127806,2216,0.663274468721939
"E02006800",30,269,1272,2011,545,72,14,4213,0.00712081652029433,0.0638499881319725,0.301922620460479,0.477332067410396,0.12936150011868,0.0170899596487064,0.00332304770947069,1571,0.372893425112746,2642,0.627106574887254
"E02006801",1,1309,2299,1094,311,41,16,5071,0.000197199763360284,0.258134490238612,0.453362255965293,0.215736541116151,0.0613291264050483,0.00808519029777164,0.00315519621376454,3609,0.711693945967265,1462,0.288306054032735
"E02006802",0,1623,1344,1000,298,29,9,4303,0,0.377178712526145,0.312340227748083,0.232396002788752,0.0692540088310481,0.00673948408087381,0.00209156402509877,2967,0.689518940274227,1336,0.310481059725773
"E02006803",16,504,1110,1184,236,38,8,3096,0.00516795865633075,0.162790697674419,0.358527131782946,0.382428940568475,0.0762273901808786,0.0122739018087855,0.00258397932816537,1630,0.526485788113695,1466,0.473514211886305
"E02006804",5,283,924,1281,408,69,19,2989,0.00167280026764804,0.0946804951488792,0.309133489461358,0.428571428571429,0.13650050184008,0.023084643693543,0.00635664101706256,1212,0.405486784877886,1777,0.594513215122114
"E02006805",2,209,1033,1367,385,60,17,3073,0.000650829808005207,0.0680117149365441,0.336153595834689,0.444842173771559,0.125284738041002,0.0195248942401562,0.00553205336804426,1244,0.404816140579239,1829,0.595183859420762
"E02006806",116,682,670,1274,399,75,15,3231,0.035902197462086,0.211080160940885,0.207366140513773,0.394305168678428,0.123491179201486,0.0232126276694522,0.00464252553389044,1468,0.454348498916744,1763,0.545651501083256
"E02006807",1,46,225,1240,648,82,17,2259,0.000442673749446658,0.0203629924745463,0.099601593625498,0.548915449313856,0.286852589641434,0.0362992474546259,0.00752545374059318,272,0.120407259849491,1987,0.879592740150509
"E02006808",0,574,299,1022,388,63,17,2363,0,0.242911553110453,0.126534066864156,0.432501057977148,0.164198053322048,0.026661024121879,0.00719424460431655,873,0.369445619974609,1490,0.630554380025391
"E02006809",1,32,402,1065,525,87,19,2131,0.000469263256687001,0.015016424213984,0.188643829188175,0.499765368371657,0.246363209760676,0.0408259033317691,0.00891600187705303,435,0.204129516658846,1696,0.795870483341154
"E02006810",3,163,1132,1384,483,99,25,3289,0.000912131346913956,0.0495591365156583,0.344177561568866,0.420796594709638,0.146853146853147,0.0301003344481605,0.0076010945576163,1298,0.394648829431438,1991,0.605351170568562
"E02006811",23,1216,1211,1237,346,43,5,4081,0.00563587356040186,0.297966184758638,0.296740994854202,0.303111982357265,0.084783141386915,0.0105366331781426,0.00122518990443519,2450,0.600343053173242,1631,0.399656946826758
"E02006812",6,282,836,1238,364,53,10,2789,0.00215130871280029,0.101111509501613,0.299749013983507,0.443886697741126,0.130512728576551,0.0190032269630692,0.00358551452133381,1124,0.40301183219792,1665,0.59698816780208
"E02006813",0,118,1199,1521,244,33,6,3121,0,0.0378083947452739,0.384171739826979,0.487343800064082,0.0781800704902275,0.0105735341236783,0.00192246074975969,1317,0.421980134572252,1804,0.578019865427748
"E02006814",2,137,793,1331,314,41,11,2629,0.000760745530620008,0.0521110688474705,0.301635602890833,0.506276150627615,0.119437048307341,0.0155952833777102,0.00418410041841004,932,0.354507417268924,1697,0.645492582731076
"E02006815",47,507,1015,1518,367,71,19,3544,0.0132618510158014,0.143058690744921,0.286399548532731,0.428329571106095,0.103555304740406,0.0200338600451467,0.00536117381489842,1569,0.442720090293454,1975,0.557279909706546
"E02006816",7,1084,729,982,347,89,11,3249,0.00215450907971684,0.333641120344721,0.224376731301939,0.302246845183133,0.106802092951677,0.0273930440135426,0.00338565712526931,1820,0.560172360726377,1429,0.439827639273623
"E02006817",2,177,727,1189,588,86,12,2781,0.000719165767709457,0.0636461704422869,0.261416756562388,0.427544048903272,0.21143473570658,0.0309241280115067,0.00431499460625674,906,0.325782092772384,1875,0.674217907227616
"E02006818",1,26,443,1240,523,88,16,2337,0.000427899015832264,0.0111253744116389,0.189559264013693,0.530594779632007,0.223791185280274,0.0376551133932392,0.00684638425331622,470,0.201112537441164,1867,0.798887462558836
"E02006819",14,108,1315,1187,240,21,5,2890,0.00484429065743945,0.0373702422145329,0.455017301038062,0.410726643598616,0.0830449826989619,0.00726643598615917,0.00173010380622837,1437,0.497231833910035,1453,0.502768166089965
"E02006820",3,447,831,1506,396,53,14,3250,0.000923076923076923,0.137538461538462,0.255692307692308,0.463384615384615,0.121846153846154,0.0163076923076923,0.00430769230769231,1281,0.394153846153846,1969,0.605846153846154
"E02006821",10,175,693,950,302,50,9,2189,0.00456829602558246,0.079945180447693,0.316582914572864,0.433988122430333,0.13796253997259,0.0228414801279123,0.00411146642302421,878,0.40109639104614,1311,0.59890360895386
"E02006822",3,686,782,1410,409,84,17,3391,0.000884694780300796,0.202300206428782,0.230610439398408,0.415806546741374,0.120613388381009,0.0247714538484223,0.00501327042170451,1471,0.43379534060749,1920,0.56620465939251
"E02006823",11,235,816,1187,438,106,21,2814,0.003909026297086,0.0835110163468372,0.28997867803838,0.42181947405828,0.155650319829424,0.0376687988628287,0.00746268656716418,1062,0.377398720682303,1752,0.622601279317697
"E02006824",3,187,928,1455,380,42,9,3004,0.00099866844207723,0.0622503328894807,0.308921438082557,0.484354194407457,0.126498002663116,0.0139813581890812,0.00299600532623169,1118,0.372170439414114,1886,0.627829560585885
"E02006825",41,200,375,1027,644,169,29,2485,0.0164989939637827,0.0804828973843058,0.150905432595573,0.41327967806841,0.259154929577465,0.0680080482897384,0.0116700201207243,616,0.247887323943662,1869,0.752112676056338
"E02006826",5,348,1772,1801,619,97,20,4662,0.00107250107250107,0.0746460746460746,0.38009438009438,0.386314886314886,0.132775632775633,0.0208065208065208,0.00429000429000429,2125,0.455812955812956,2537,0.544187044187044
